X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
770107.4843,2953669.327,3650,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,DARTMOUTH ST,1,,-71.078474,42.352247,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
770118.4351,2953641.32,3651,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,DARTMOUTH ST,1,,-71.078434,42.35217,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
770129.1155,2953613.312,3652,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,DARTMOUTH ST,1,,-71.078395,42.352093,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769874.3992,2954178.376,3653,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.079327,42.353647,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,528,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769853.3539,2954170.619,3654,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.079405,42.353626,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769832.038,2954162.861,3655,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.079484,42.353605,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769810.9925,2954155.104,3656,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.079562,42.353584,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769789.6785,2954146.982,3657,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.079641,42.353562,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769768.633,2954139.225,3658,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.079719,42.353541,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769747.5874,2954131.468,3659,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.079797,42.35352,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769726.2715,2954123.71,3660,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.079876,42.353499,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769705.2259,2954115.954,3661,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.079954,42.353478,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769683.9104,2954108.196,3662,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080033,42.353457,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769662.8645,2954100.439,3663,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080111,42.353436,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769641.8189,2954092.683,3664,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080189,42.353415,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769620.505,2954084.56,3665,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080268,42.353393,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769599.4594,2954076.804,3666,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080346,42.353372,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769578.4135,2954069.047,3667,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080424,42.353351,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769557.0976,2954061.289,3668,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080503,42.35333,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769536.0521,2954053.533,3669,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080581,42.353309,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769514.7362,2954045.775,3670,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.08066,42.353288,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769493.6903,2954038.019,3671,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080738,42.353267,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769472.6447,2954030.262,3672,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080816,42.353246,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769451.3304,2954022.14,3673,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080895,42.353224,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769430.2846,2954014.384,3674,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.080973,42.353203,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769408.9687,2954006.626,3675,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.081052,42.353182,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769387.9228,2953998.869,3676,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,DART,BEACON ST,1,,-71.08113,42.353161,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769373.3391,2953941.218,3677,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081185,42.353003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,529,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769383.1898,2953916.85,3678,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081149,42.352936,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769393.0405,2953892.482,3679,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081113,42.352869,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769402.8893,2953868.478,3680,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081077,42.352803,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769412.7403,2953844.11,3681,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081041,42.352736,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769422.591,2953819.741,3682,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.081005,42.352669,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769432.4417,2953795.373,3683,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080969,42.352602,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769442.2927,2953771.005,3684,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080933,42.352535,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769452.1418,2953747.001,3685,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080897,42.352469,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769461.9925,2953722.633,3686,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080861,42.352402,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769471.8435,2953698.264,3687,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,EXETER ST,1,,-71.080825,42.352335,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769487.4318,2953661.534,3688,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080768,42.352234,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,530,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769496.4645,2953638.619,3689,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080735,42.352171,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769505.499,2953615.34,3690,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080702,42.352107,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769514.5321,2953592.425,3691,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080669,42.352044,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769523.5649,2953569.511,3692,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080636,42.351981,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769532.598,2953546.596,3693,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080603,42.351918,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769541.3624,2953523.316,3694,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080571,42.351854,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769550.3952,2953500.401,3695,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080538,42.351791,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769559.4283,2953477.487,3696,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080505,42.351728,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769568.4614,2953454.572,3697,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080472,42.351665,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769577.4962,2953431.294,3698,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080439,42.351601,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769586.529,2953408.379,3699,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,EXETER ST,1,,-71.080406,42.351538,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769546.8388,2953399.073,3700,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080553,42.351513,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,531,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769538.0744,2953422.353,3701,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080585,42.351577,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769529.0396,2953445.632,3702,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080618,42.351641,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769520.2752,2953468.913,3703,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.08065,42.351705,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769511.5108,2953492.193,3704,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080682,42.351769,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769502.476,2953515.472,3705,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080715,42.351833,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769493.71,2953539.116,3706,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080747,42.351898,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769484.6752,2953562.396,3707,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.08078,42.351962,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769475.9108,2953585.676,3708,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080812,42.352026,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769467.1464,2953608.956,3709,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080844,42.35209,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769458.1119,2953632.235,3710,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080877,42.352154,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769449.3475,2953655.516,3711,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,COMM,EXETER ST,1,,-71.080909,42.352218,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769437.0155,2953689.711,3712,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.080954,42.352312,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,532,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
